DateTime,Entries,UniqueIPs
1517509692,2000,2000
1517510693,2000,2000
1517511627,2000,2000
1517512582,2000,2000
1517513543,2000,2000
1517514506,2000,2000
1517515461,2000,2000
1517516419,2000,2000
1517517378,2000,2000
1517518354,2000,2000
1517519303,2000,2000
1517520259,2000,2000
1517521216,2000,2000
1517522201,2000,2000
1517523142,2000,2000
1517524101,2000,2000
1517525079,2000,2000
1517526042,2000,2000
1517526982,2000,2000
1517528184,2000,2000
1517529136,2000,2000
1517530103,2000,2000
1517531067,2000,2000
1517532013,2000,2000
1517533000,2000,2000
1517533950,2000,2000
1517534898,2000,2000
1517535861,2000,2000
1517536823,2000,2000
1517537798,2000,2000
1517538735,2000,2000
1517539711,2000,2000
1517540665,2000,2000
1517541616,2000,2000
1517542583,2000,2000
1517543547,2000,2000
1517544501,2000,2000
1517545724,2000,2000
1517546656,2000,2000
1517547624,2000,2000
1517548575,2000,2000
1517549564,2000,2000
1517550502,2000,2000
1517551464,2000,2000
1517552412,2000,2000
1517553397,2000,2000
1517554333,2000,2000
1517555299,2000,2000
1517556254,2000,2000
1517557217,2000,2000
1517558180,2000,2000
1517559163,2000,2000
1517560095,2000,2000
1517561061,2000,2000
1517562019,2000,2000
1517562982,2000,2000
1517563942,2000,2000
1517566013,2000,2000
1517567055,2000,2000
1517568053,2000,2000
1517568975,2000,2000
1517570200,2000,2000
1517571176,2000,2000
1517572099,2000,2000
1517573091,2000,2000
1517574033,2000,2000
1517574976,2000,2000
1517575942,2000,2000
1517576914,2000,2000
1517577857,2000,2000
1517578815,2000,2000
1517579775,2000,2000
1517580755,2000,2000
1517581693,2000,2000
1517582657,2000,2000
1517583626,2000,2000
1517584582,2000,2000
1517585542,2000,2000
1517586513,2000,2000
1517587470,2000,2000
1517588680,2000,2000
1517589639,2000,2000
1517590817,2000,2000
1517591790,2000,2000
1517592739,2000,2000
1517593702,2000,2000
1517594669,2000,2000
1517595632,2000,2000
1517596583,2000,2000
1517597545,2000,2000
1517598494,2000,2000
1517599489,2000,2000
1517600413,2000,2000
1517601374,2000,2000
1517602353,2000,2000
1517603298,2000,2000
1517604257,2000,2000
1517605246,2000,2000
1517606183,2000,2000
1517607153,2000,2000
1517608108,2000,2000
1517609068,2000,2000
1517610016,2000,2000
1517610991,2000,2000
1517612466,2000,2000
1517613378,2000,2000
1517614918,2000,2000
1517616030,2000,2000
1517616987,2000,2000
1517617947,2000,2000
1517618896,2000,2000
1517619868,2000,2000
1517621071,2000,2000
1517622013,2000,2000
1517622986,2000,2000
1517623945,2000,2000
1517624896,2000,2000
1517625863,2000,2000
1517626842,2000,2000
1517628036,2000,2000
1517629005,2000,2000
1517629935,2000,2000
1517630894,2000,2000
1517631875,2000,2000
1517632813,2000,2000
1517633781,2000,2000
1517634748,2000,2000
1517635706,2000,2000
1517636655,2000,2000
1517637629,2000,2000
1517638580,2000,2000
1517639542,2000,2000
1517640495,2000,2000
1517641481,2000,2000
1517642418,2000,2000
1517643381,2000,2000
1517644342,2000,2000
1517645295,2000,2000
1517646276,2000,2000
1517647214,2000,2000
1517648175,2000,2000
1517649156,2000,2000
1517650092,2000,2000
1517651064,2000,2000
1517652028,2000,2000
1517652982,2000,2000
1517653953,2000,2000
1517654924,2000,2000
1517656104,2000,2000
1517657066,2000,2000
1517658018,2000,2000
1517658977,2000,2000
1517660124,2000,2000
1517661147,2000,2000
1517662100,2000,2000
1517663069,2000,2000
1517664017,2000,2000
1517664988,2000,2000
1517665938,2000,2000
1517666917,2000,2000
1517667856,2000,2000
1517668818,2000,2000
1517669793,2000,2000
1517670759,2000,2000
1517671941,2000,2000
1517672909,2000,2000
1517673869,2000,2000
1517674823,2000,2000
1517675796,2000,2000
1517676737,2000,2000
1517677702,2000,2000
1517678657,2000,2000
1517679617,2000,2000
1517680599,2000,2000
1517681538,2000,2000
1517682501,2000,2000
1517683460,2000,2000
1517684426,2000,2000
1517685386,2000,2000
1517686615,2000,2000
1517687778,2000,2000
1517688739,2000,2000
1517689718,2000,2000
1517690657,2000,2000
1517691622,2000,2000
1517692603,2000,2000
1517693547,2000,2000
1517694739,2000,2000
1517695711,2000,2000
1517696667,2000,2000
1517697631,2000,2000
1517698828,2000,2000
1517699790,2000,2000
1517701049,2000,2000
1517702199,2000,2000
1517703136,2000,2000
1517704104,2000,2000
1517705059,2000,2000
1517706036,2000,2000
1517706983,2000,2000
1517707951,2000,2000
1517708908,2000,2000
1517710131,2000,2000
1517711059,2000,2000
1517712018,2000,2000
1517712992,2000,2000
1517713956,2000,2000
1517714894,2000,2000
1517715870,2000,2000
1517716822,2000,2000
1517717793,2000,2000
1517718737,2000,2000
1517719712,2000,2000
1517720659,2000,2000
1517721635,2000,2000
1517722579,2000,2000
1517723553,2000,2000
1517724505,2000,2000
1517725463,2000,2000
1517726661,2000,2000
1517727623,2000,2000
1517728584,2000,2000
1517729553,2000,2000
1517730496,2000,2000
1517731462,2000,2000
1517732415,2000,2000
1517733387,2000,2000
1517734345,2000,2000
1517735298,2000,2000
1517736257,2000,2000
1517737224,2000,2000
1517738173,2000,2000
1517739158,2000,2000
1517740096,2000,2000
1517741328,2000,2000
1517742262,2000,2000
1517743218,2000,2000
1517744172,2000,2000
1517745156,2000,2000
1517746093,2000,2000
1517747071,2000,2000
1517748011,2000,2000
1517748989,2000,2000
1517749936,2000,2000
1517750914,2000,2000
1517751861,2000,2000
1517752848,2000,2000
1517753785,2000,2000
1517754740,2000,2000
1517755694,2000,2000
1517756670,2000,2000
1517757618,2000,2000
1517758578,2000,2000
1517759541,2000,2000
1517760530,2000,2000
1517761458,2000,2000
1517762521,2000,2000
1517763634,2000,2000
1517764614,2000,2000
1517765534,2000,2000
1517766501,2000,2000
1517767466,2000,2000
1517768428,2000,2000
1517770618,2000,2000
1517771534,2000,2000
1517772507,2000,2000
1517773460,2000,2000
1517774433,2000,2000
1517775393,2000,2000
1517776347,2000,2000
1517777292,2000,2000
1517778291,2000,2000
1517779215,2000,2000
1517780192,2000,2000
1517781140,2000,2000
1517782104,2000,2000
1517783052,2000,2000
1517784043,2000,2000
1517785000,2000,2000
1517785954,2000,2000
1517786895,2000,2000
1517788133,2000,2000
1517789311,2000,2000
1517790253,2000,2000
1517791243,2000,2000
1517792421,2000,2000
1517793382,2000,2000
1517794340,2000,2000
1517795558,2000,2000
1517796493,2000,2000
1517797454,2000,2000
1517798417,2000,2000
1517799374,2000,2000
1517800358,2000,2000
1517801292,2000,2000
1517802262,2000,2000
1517803222,2000,2000
1517804188,2000,2000
1517805140,2000,2000
1517806108,2000,2000
1517807065,2000,2000
1517808022,2000,2000
1517808995,2000,2000
1517809934,2000,2000
1517810903,2000,2000
1517811853,2000,2000
1517812814,2000,2000
1517813775,2000,2000
1517815010,2000,2000
1517815942,2000,2000
1517816894,2000,2000
1517818126,2000,2000
1517819050,2000,2000
1517820014,2000,2000
1517820994,2000,2000
1517821935,2000,2000
1517822893,2000,2000
1517823860,2000,2000
1517824823,2000,2000
1517825786,2000,2000
1517826989,2000,2000
1517828035,2000,2000
1517829156,2000,2000
1517830116,2000,2000
1517831059,2000,2000
1517832017,2000,2000
1517832996,2000,2000
1517833954,2000,2000
1517834898,2000,2000
1517835870,2000,2000
1517836813,2000,2000
1517837790,2000,2000
1517838732,2000,2000
1517839704,2000,2000
1517840654,2000,2000
1517841628,2000,2000
1517842582,2000,2000
1517843550,2000,2000
1517844495,2000,2000
1517845474,2000,2000
1517846420,2000,2000
1517847384,2000,2000
1517848341,2000,2000
1517849299,2000,2000
1517850266,2000,2000
1517851220,2000,2000
1517852939,2000,2000
1517853868,2000,2000
1517854822,2000,2000
1517855782,2000,2000
1517857006,2000,2000
1517857933,2000,2000
1517858899,2000,2000
1517859855,2000,2000
1517861096,2000,2000
1517862048,2000,2000
1517862978,2000,2000
1517863935,2000,2000
1517864928,2000,2000
1517865859,2000,2000
1517866817,2000,2000
1517867770,2000,2000
1517868761,2000,2000
1517869694,2000,2000
